95.99,16.75,102,9624,0
32.26,53.75,139,9674,0
85.81,9.54,110,10888,2
56.4,40.37,146,10595,2
33.91,37.35,104,9982,2
73.04,36.05,144,10043,2
118.67,-6.24,116,10064,2
29.03,43.58,111,9914,2
54.92,28.69,110,12768,2
108.88,1.7,127,12410,2
36.19,35.88,112,11710,2
56.1,53.44,146,12013,2
75.47,52.32,136,12189,2
45.67,44.48,138,11431,2
148.15,-52.63,84,11113,0
112.92,-28.32,90,10853,0
40.85,51.39,132,10542,0
150.4,-47.8,109,10390,0
179.56,-79.11,10,10529,0
74.31,23.77,124,10574,0
111.71,-1.35,133,12032,1
106.86,-17.24,99,11639,1
53.13,46.41,132,11554,1
112.08,-1.29,112,11943,1
59.94,42.24,127,11815,1
66.89,46.46,133,11321,1
109.91,5.31,133,11196,1
50.39,38.23,139,10537,1
37.13,47.19,121,10042,1
99.69,37.44,139,9925,1
96.79,41.08,121,10054,1
33.87,37.63,121,9978,1
80.65,18.67,123,10992,0
117.66,-26.36,101,10490,0
36.07,51.99,129,10496,0
71.38,37.86,132,10388,0
134.59,-25.63,87,10539,0
38.17,48.83,126,10777,0
80.74,15.98,132,11167,1
72.68,9.66,111,10839,1
36.57,31.88,110,10708,1
55.9,30.69,98,10339,1
126.45,-16.65,99,10741,1
43.86,44.22,145,10799,1
87.84,14.27,117,10729,0
114.36,-20.92,96,9960,0
41.21,54.81,132,9808,0
103.4,12.7,110,10037,0
94.22,19.95,110,10085,0
38.36,52.42,130,10379,0
153.92,-39.62,83,11797,0
105.45,-5.19,117,11574,0
114.1,0.07,125,12180,0
158.16,-45.14,100,11669,0
161.99,-60.07,46,11837,0
120.68,-6.98,106,11590,0
114.15,17.47,129,10523,2
44.73,40.2,142,10226,2
43.62,50.75,145,9821,2
33.26,49.2,123,9949,2
31.37,41.97,126,9625,2
37.58,49.24,124,10148,2
106.94,14.48,118,13715,0
42.9,11.37,98,13064,0
34.98,30.34,112,12592,0
46.38,37.97,131,12711,0
55.12,43.23,121,12849,0
38.44,29.08,112,12773,0
151.12,-54.39,59,10426,0
129.41,-35.81,77,10190,0
85.55,9.54,96,9922,0
120.35,-19.35,83,9794,0
169.96,-61.82,22,9973,0
104.76,0.78,97,10081,0
110.52,-8.67,106,11064,0
140.66,-41.6,78,11103,0
52.44,39.99,117,10676,0
88.66,17.06,111,10748,0
142.33,-24.11,106,10495,0
101.59,10.61,98,10465,0
138.11,-5.86,106,11320,0
38.25,29.48,124,10925,0
41.59,41.76,148,10545,0
60.14,45.04,128,10792,0
57.67,42.72,142,10537,0
42.76,41.82,127,10265,0
166.91,-64.75,91,13287,1
65.25,38.02,135,12154,1
62.52,51.02,143,12623,1
128.66,-6.67,134,12535,1
133.37,-10.92,97,12217,1
63.98,42.01,140,12200,1
138.76,4.99,102,13213,2
46.37,42.17,152,12416,2
50.99,54.19,135,12992,2
49.56,42.18,117,12581,2
84.09,61.9,159,13320,2
63.61,63.1,156,12701,2
172.12,-71.57,75,12290,0
115.81,-29.15,76,12348,0
84.56,23.7,126,11464,0
115.99,-9.13,101,11769,0
168.69,-62.99,72,11670,0
107.05,2.3,91,11855,0
123.34,-17.2,106,12113,2
89.91,-2.27,107,11450,2
47.02,44.4,113,11608,2
72.4,28.97,129,11177,2
157.96,-50.5,72,11495,2
80.21,33.22,120,11669,2
146.63,-30.76,113,13385,1
94.89,-5.36,104,13059,1
53.89,40.35,145,12241,1
100.18,17.26,154,12735,1
176.97,-66.47,44,12849,1
90.29,11.01,107,12414,1
135.52,7.16,128,13264,1
63.99,48.61,152,12194,1
52.45,54.76,147,12582,1
74.76,56.21,156,12625,1
69.86,64.07,162,12760,1
63.1,62.92,157,12733,1
157.79,-44.05,105,12542,1
73.32,35.39,146,11756,1
54.89,43.07,135,12014,1
86.25,32.7,145,12181,1
150.11,-27.71,94,12154,1
82.69,33.39,140,11351,1
94.62,6.78,104,9799,1
93.93,14.73,143,9425,1
40,63.4,152,9386,1
93.65,34.47,149,9426,1
143.3,-31.02,88,9145,1
77.85,35.08,130,9190,1
92.27,-4.72,114,11181,0
123.54,-45.04,101,11087,0
43.56,45.22,111,10625,0
126.55,-17.11,126,11008,0
122.56,-15.13,75,10915,0
51.47,34.35,102,10692,0
86.94,15.05,133,11900,1
132.31,-34.13,88,11338,1
43.82,49.99,138,11331,1
95.6,18.02,107,11189,1
124.01,-3.2,99,11583,1
72.71,35.98,136,11411,1
157.63,-49.22,87,11111,2
91.22,20.78,145,10498,2
56.86,45.68,126,10968,2
85.16,39.72,165,10550,2
104.63,19.28,162,10424,2
113.39,3.26,110,10788,2
152.87,-45.95,82,10402,2
157.29,-53.29,74,9972,2
96.66,23.7,134,10090,2
140.9,-19.22,109,10139,2
150.9,-40,93,9754,2
129.18,-10.67,97,9831,2
144.45,-28.3,87,11642,2
115.19,-8.47,140,11360,2
40.92,50.25,117,10489,2
126.55,2.56,139,11120,2
154.44,-34.31,47,10186,2
72.72,33.77,161,10834,2
153.9,-36.18,107,10526,1
117.22,-17.21,119,10141,1
55.31,51.94,154,10334,1
144.2,-25.49,128,10423,1
171.87,-52.1,44,10400,1
98.7,20.27,131,10000,1
120.83,8.44,128,11146,2
48.64,25.41,119,10169,2
34.69,56.1,137,10166,2
50.02,53.63,139,10093,2
91.54,38.65,134,10578,2
56.54,56.39,139,10495,2
164.35,-32.76,98,11819,0
47.08,29.22,115,11110,0
74.04,35.19,124,10739,0
56.22,46.08,139,10821,0
64.18,45.6,124,11207,0
94.18,34.47,145,11682,0
99.69,6.95,113,12166,2
130.85,-34.48,113,11647,2
61.22,49.32,139,11386,2
53.5,44.66,146,11290,2
107.04,14.63,138,11947,2
94.43,31.44,144,11818,2
164.68,-55.59,67,12428,1
157.57,-52.87,78,11429,1
88.05,29.48,130,12495,1
116.73,8.04,121,11714,1
170.75,-56.7,94,11950,1
145.3,-35.16,96,12873,1
129.62,-15.41,126,10953,0
118.13,-15.66,115,10896,0
65.69,51.35,147,10364,0
119.04,-6.69,127,10320,0
173.14,-60.09,55,10248,0
74.59,46.13,135,10248,0
92.51,15.09,128,10176,2
45.38,24.66,124,9981,2
26.61,47.88,123,8951,2
49.43,47.18,142,9537,2
102.1,15.34,141,9567,2
48.99,31.18,106,9243,2
123.62,-4.96,135,11030,1
162.56,-59.57,84,10784,1
99.43,24.89,131,10564,1
173.27,-52.69,121,10432,1
180.81,-61.9,24,10456,1
149.2,-32.63,94,10274,1
139.57,-3.02,128,10634,0
31.97,38.25,117,10037,0
38.87,53.55,153,9905,0
57.76,50.45,117,9675,0
75.95,51.87,142,10038,0
59.8,48.77,134,9541,0
120.71,15.67,114,17323,1
44.18,35.51,140,16141,1
46.77,46.75,139,15530,1
56.39,52.38,149,16229,1
108.46,48.44,152,16447,1
74.68,66.06,164,16238,1
179.63,-63.3,90,11857,0
46.63,49.59,134,11529,0
73.46,42.41,132,11084,0
101.48,12.3,138,10981,0
123.7,-3.17,143,11031,0
136.42,-17.4,133,11526,0
133.13,-33.06,112,8479,0
136.31,-38.8,110,8172,0
50.97,50.72,123,7990,0
123.75,-11.97,131,8032,0
161.2,-50.73,93,7987,0
68.44,47.86,125,8160,0
101.23,3.08,133,9523,1
97.49,2.29,127,9355,1
36.38,45.78,114,8823,1
111.43,-2.2,142,9243,1
148.44,-25.82,75,9189,1
67.57,48.82,128,8767,1
157.15,-41.62,92,10473,1
53.5,42.12,153,10127,1
61.85,49.77,151,9534,1
127.13,-7.58,159,9633,1
137.98,-24.91,119,9957,1
82.93,23.22,134,9852,1
147.76,-7.82,132,14267,2
91.11,28.67,147,13857,2
87.85,52.33,147,13495,2
124.78,29.51,139,14174,2
98.67,48.7,131,14399,2
81.23,51.8,143,13317,2
142.65,-32.09,111,13615,2
139.9,-46.8,92,12864,2
60.68,32.06,126,12745,2
130.63,-14.99,121,12806,2
175,-54.45,71,12889,2
120.79,-12.96,106,13249,2
121.22,3.87,129,15120,2
82.91,14.68,136,13929,2
35.86,46.72,122,14389,2
75.54,48.14,152,13947,2
111.16,15.08,128,14386,2
45.59,45.26,138,14392,2
51.51,34.55,144,10564,2
58.96,22.78,120,10113,2
29.09,26.81,87,9828,2
43.55,61.81,160,9786,2
46.27,63.48,151,10326,2
27.24,35.42,115,9718,2
77.31,17.39,143,10817,2
96.44,23.61,140,10384,2
35.83,47.23,124,10141,2
84.81,45.28,152,10595,2
84.82,49.99,140,10499,2
47.01,50.89,150,10194,2
127.56,-11,117,10030,0
126.52,-14.25,112,9756,0
48.95,46.38,106,9273,0
121.06,5.58,118,9615,0
183.17,-54.94,70,9476,0
92.59,31.88,138,9634,0
79.56,16.85,117,10974,2
154.62,-56.15,77,10495,2
85.9,29.6,114,9837,2
87.62,19.96,105,10187,2
103.45,7.2,122,10008,2
127.28,-10.48,125,10111,2
157.69,-37.02,119,9949,0
50.77,35.38,129,9852,0
35.86,44.64,131,9343,0
77.27,31.02,123,9385,0
103.62,31.34,131,9461,0
51.08,48.79,133,9661,0
